Track,TestCase,Matcher,Label Left,Comment Left,Type Left,URI Left,Relation,Confidence (Matcher),URI Right,Label Right,Comment Right,Type Right,Residual True Positive,Evaluation Result
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_2fad7185,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7182,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_1de3178a,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7085,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_98ccb2bd,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7184,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_14bf8f23,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7194,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_cc22e013,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7216,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_94623b1e,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7195,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_99aa4cc9,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7119,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],[],http://www.w3.org/2000/01/rdf-schema#isDefinedBy,=,1.0,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,[],[],[],false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_02ea2cca,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7186,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_6d528ffb,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7199,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_05ab5433,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7113,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_7222aeae,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7168,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_acc90782,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7137,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_09106e2a,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7247,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_66c321be,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7135,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a0be179c,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7107,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_052dd27f,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7105,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_d8bf23e6,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7112,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_10e5d0f3,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7271,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_4d56ea0c,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7255,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_da2a0a82,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7173,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a160e7a2,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7172,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_250cd16b,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7132,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a4c97475,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7243,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_fcc3853f,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7220,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_984a381b,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7259,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_18b641a4,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7099,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_3bff2fb5,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7133,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_cc98a25d,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7179,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],[],http://purl.org/dc/terms/subject,=,1.0,http://purl.org/dc/terms/date,[],[],[],false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_43717582,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7204,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],[],http://www.w3.org/2000/01/rdf-schema#label,=,1.0,http://www.w3.org/2000/01/rdf-schema#label,[],[],[],false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_31983db9,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7097,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_3993f484,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7122,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_f9010334,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7117,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_b72252ed,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7239,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_d5d756a7,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7110,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_0aa1995c,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7212,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_3c38c1b2,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7277,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_0117de29,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7192,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_26bca4bc,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7123,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_1f3fc3df,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7228,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_c2d1bd0c,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7223,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_711f44b8,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7197,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_8764115d,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7161,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],[],http://www.w3.org/1999/02/22-rdf-syntax-ns#type,=,1.0,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,[],[],[],false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],[],http://www.w3.org/2004/02/skos/core#closeMatch,=,1.0,http://purl.org/dc/terms/modified,[],[],[],false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_ab5d802a,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7138,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_e121a211,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7183,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_4a2bfbe4,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7153,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_159e5ee6,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7124,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_fe470a76,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7194,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_8f53616c,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7252,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_29137d7d,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7224,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_756633c7,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7202,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_b9892df7,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7243,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_2b089ca4,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7223,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_309adfca,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7214,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_ed0828c5,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7268,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_95226d66,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7232,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_93f1b1d1,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7238,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_15a0cfaa,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7193,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_43ffb745,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7144,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_afaf4e77,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7115,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_5d1ac0ba,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7165,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_1972b041,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7165,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_19d1dd73,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7215,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_2c5e6519,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7249,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_51b204da,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7233,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_1f524e33,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7114,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a952843c,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7148,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_4c881de2,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7198,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_a4276388,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7171,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_697dc279,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7114,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_fcc3853f,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7116,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_35d5239b,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7257,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_2b089ca4,=,0.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7214,[],[],"[""skos:Concept""]",true,false negative
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_0e91e162,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7160,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_1f524e33,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7260,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_b9892df7,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7167,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_8cea85d5,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7128,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_6a167951,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7125,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_9cdb7430,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7188,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_7739f460,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7159,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_35d24b60,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7270,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_753a8a67,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7157,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_df14e061,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7230,[],[],"[""skos:Concept""]",false,false positive
dh,idai-parthenos,tim-1.0-web-latest.tar.gz,[],[],"[""skos:Concept""]",http://thesauri.dainst.org/_5e82af1a,=,1.0,https://isl.ics.forth.gr/parthenos_vocabularies/Concept/7155,[],[],"[""skos:Concept""]",false,false positive
